psi	rP1	rP2
227.448000	5514.689850	30780.783760
227.484000	5512.022934	30797.385218
227.520000	5509.357403	30813.973431
227.556000	5506.693257	30830.548298
227.592000	5504.030497	30847.109716
227.628000	5501.369122	30863.657585
227.664000	5498.709132	30880.191802
227.700000	5496.050527	30896.712266
227.736000	5493.393308	30913.218874
227.772000	5490.737473	30929.711523
227.808000	5488.083024	30946.190112
227.844000	5485.429959	30962.654536
227.880000	5482.778279	30979.104693
227.916000	5480.127984	30995.540479
227.952000	5477.479074	31011.961792
227.988000	5474.831548	31028.368527
228.024000	5472.185407	31044.760580
228.060000	5469.540650	31061.137847
228.096000	5466.897278	31077.500225
228.132000	5464.255291	31093.847608
228.168000	5461.614687	31110.179892
228.204000	5458.975468	31126.496971
228.240000	5456.337632	31142.798742
228.276000	5453.701181	31159.085098
228.312000	5451.066114	31175.355935
228.348000	5448.432431	31191.611146
228.384000	5445.800131	31207.850626
228.420000	5443.169215	31224.074268
228.456000	5440.539683	31240.281968
228.492000	5437.911534	31256.473617
228.528000	5435.284769	31272.649110
228.564000	5432.659387	31288.808340
228.600000	5430.035388	31304.951200
228.636000	5427.412772	31321.077583
228.672000	5424.791539	31337.187381
228.708000	5422.171689	31353.280488
228.744000	5419.553222	31369.356796
228.780000	5416.936138	31385.416196
228.816000	5414.320436	31401.458581
228.852000	5411.706117	31417.483843
228.888000	5409.093180	31433.491873
228.924000	5406.481626	31449.482563
228.960000	5403.871453	31465.455804
228.996000	5401.262663	31481.411488
229.032000	5398.655254	31497.349505
229.068000	5396.049228	31513.269747
229.104000	5393.444583	31529.172104
229.140000	5390.841319	31545.056466
229.176000	5388.239437	31560.922724
229.212000	5385.638937	31576.770768
229.248000	5383.039817	31592.600488
229.284000	5380.442079	31608.411775
229.320000	5377.845721	31624.204517
229.356000	5375.250745	31639.978604
229.392000	5372.657148	31655.733927
229.428000	5370.064933	31671.470373
229.464000	5367.474098	31687.187833
229.500000	5364.884643	31702.886194
229.536000	5362.296568	31718.565347
229.572000	5359.709874	31734.225179
229.608000	5357.124559	31749.865580
229.644000	5354.540623	31765.486437
229.680000	5351.958068	31781.087639
229.716000	5349.376892	31796.669074
229.752000	5346.797095	31812.230630
229.788000	5344.218677	31827.772195
229.824000	5341.641638	31843.293656
229.860000	5339.065978	31858.794902
229.896000	5336.491696	31874.275818
229.932000	5333.918794	31889.736294
229.968000	5331.347269	31905.176215
230.004000	5328.777123	31920.595469
230.040000	5326.208354	31935.993944
230.076000	5323.640964	31951.371524
230.112000	5321.074951	31966.728098
230.148000	5318.510316	31982.063552
230.184000	5315.947058	31997.377772
230.220000	5313.385178	32012.670645
230.256000	5310.824674	32027.942056
230.292000	5308.265547	32043.191892
230.328000	5305.707797	32058.420039
230.364000	5303.151424	32073.626382
230.400000	5300.596427	32088.810808
230.436000	5298.042806	32103.973201
230.472000	5295.490561	32119.113448
230.508000	5292.939692	32134.231433
230.544000	5290.390199	32149.327043
230.580000	5287.842081	32164.400161
230.616000	5285.295339	32179.450674
230.652000	5282.749972	32194.478467
230.688000	5280.205979	32209.483423
230.724000	5277.663361	32224.465428
230.760000	5275.122118	32239.424367
230.796000	5272.582249	32254.360124
230.832000	5270.043755	32269.272584
230.868000	5267.506634	32284.161631
230.904000	5264.970888	32299.027149
230.940000	5262.436514	32313.869024
230.976000	5259.903515	32328.687138
231.012000	5257.371888	32343.481376
231.048000	5254.841635	32358.251621
231.084000	5252.312754	32372.997759
231.120000	5249.785246	32387.719673
231.156000	5247.259111	32402.417245
231.192000	5244.734347	32417.090361
231.228000	5242.210956	32431.738904
231.264000	5239.688936	32446.362757
231.300000	5237.168288	32460.961804
231.336000	5234.649012	32475.535928
231.372000	5232.131107	32490.085012
231.408000	5229.614572	32504.608941
231.444000	5227.099409	32519.107596
231.480000	5224.585616	32533.580862
231.516000	5222.073193	32548.028620
231.552000	5219.562140	32562.450756
231.588000	5217.052458	32576.847150
231.624000	5214.544145	32591.217687
231.660000	5212.037201	32605.562250
231.696000	5209.531627	32619.880720
231.732000	5207.027422	32634.172981
231.768000	5204.524586	32648.438917
231.804000	5202.023118	32662.678408
231.840000	5199.523019	32676.891339
231.876000	5197.024287	32691.077591
231.912000	5194.526924	32705.237048
231.948000	5192.030928	32719.369592
231.984000	5189.536300	32733.475105
232.020000	5187.043039	32747.553470
232.056000	5184.551145	32761.604570
232.092000	5182.060618	32775.628288
232.128000	5179.571457	32789.624504
232.164000	5177.083663	32803.593103
232.200000	5174.597234	32817.533966
232.236000	5172.112172	32831.446976
232.272000	5169.628475	32845.332015
232.308000	5167.146143	32859.188966
232.344000	5164.665176	32873.017711
232.380000	5162.185575	32886.818132
232.416000	5159.707338	32900.590111
232.452000	5157.230465	32914.333532
232.488000	5154.754956	32928.048277
232.524000	5152.280811	32941.734227
232.560000	5149.808030	32955.391265
232.596000	5147.336612	32969.019274
232.632000	5144.866557	32982.618136
232.668000	5142.397866	32996.187733
232.704000	5139.930536	33009.727948
232.740000	5137.464569	33023.238663
232.776000	5134.999965	33036.719761
232.812000	5132.536722	33050.171123
232.848000	5130.074840	33063.592633
232.884000	5127.614320	33076.984174
232.920000	5125.155161	33090.345627
232.956000	5122.697363	33103.676875
232.992000	5120.240925	33116.977801
233.028000	5117.785848	33130.248287
233.064000	5115.332131	33143.488216
233.100000	5112.879773	33156.697471
233.136000	5110.428775	33169.875935
233.172000	5107.979136	33183.023489
233.208000	5105.530856	33196.140018
233.244000	5103.083935	33209.225404
233.280000	5100.638372	33222.279530
233.316000	5098.194167	33235.302279
233.352000	5095.751320	33248.293534
233.388000	5093.309831	33261.253178
233.424000	5090.869699	33274.181094
233.460000	5088.430924	33287.077166
233.496000	5085.993506	33299.941276
233.532000	5083.557444	33312.773309
233.568000	5081.122739	33325.573147
233.604000	5078.689389	33338.340674
233.640000	5076.257396	33351.075773
233.676000	5073.826757	33363.778329
233.712000	5071.397474	33376.448225
233.748000	5068.969545	33389.085345
233.784000	5066.542971	33401.689572
233.820000	5064.117751	33414.260791
233.856000	5061.693885	33426.798886
233.892000	5059.271372	33439.303741
233.928000	5056.850213	33451.775239
233.964000	5054.430407	33464.213267
234.000000	5052.011954	33476.617707
234.036000	5049.594854	33488.988445
234.072000	5047.179105	33501.325365
234.108000	5044.764709	33513.628352
234.144000	5042.351664	33525.897291
234.180000	5039.939970	33538.132067
234.216000	5037.529627	33550.332564
234.252000	5035.120635	33562.498669
234.288000	5032.712994	33574.630267
234.324000	5030.306702	33586.727242
234.360000	5027.901761	33598.789481
234.396000	5025.498168	33610.816869
234.432000	5023.095925	33622.809293
234.468000	5020.695031	33634.766637
234.504000	5018.295486	33646.688789
234.540000	5015.897289	33658.575635
234.576000	5013.500440	33670.427060
234.612000	5011.104938	33682.242952
234.648000	5008.710784	33694.023197
234.684000	5006.317977	33705.767682
234.720000	5003.926517	33717.476293
234.756000	5001.536403	33729.148920
234.792000	4999.147635	33740.785447
234.828000	4996.760213	33752.385763
234.864000	4994.374137	33763.949756
234.900000	4991.989406	33775.477313
234.936000	4989.606019	33786.968323
234.972000	4987.223977	33798.422673
235.008000	4984.843280	33809.840251
235.044000	4982.463926	33821.220947
235.080000	4980.085916	33832.564648
235.116000	4977.709249	33843.871244
235.152000	4975.333925	33855.140624
235.188000	4972.959944	33866.372677
235.224000	4970.587305	33877.567292
235.260000	4968.216008	33888.724358
235.296000	4965.846053	33899.843766
235.332000	4963.477439	33910.925406
235.368000	4961.110166	33921.969167
235.404000	4958.744233	33932.974941
235.440000	4956.379642	33943.942617
235.476000	4954.016390	33954.872087
235.512000	4951.654477	33965.763241
235.548000	4949.293905	33976.615971
235.584000	4946.934671	33987.430167
235.620000	4944.576776	33998.205723
235.656000	4942.220219	34008.942529
235.692000	4939.865000	34019.640478
235.728000	4937.511119	34030.299461
235.764000	4935.158575	34040.919373
235.800000	4932.807369	34051.500104
235.836000	4930.457499	34062.041549
235.872000	4928.108965	34072.543600
235.908000	4925.761767	34083.006152
235.944000	4923.415905	34093.429097
235.980000	4921.071379	34103.812330
236.016000	4918.728187	34114.155744
236.052000	4916.386330	34124.459236
236.088000	4914.045808	34134.722698
236.124000	4911.706619	34144.946026
236.160000	4909.368764	34155.129116
236.196000	4907.032242	34165.271863
236.232000	4904.697053	34175.374162
236.268000	4902.363196	34185.435910
236.304000	4900.030672	34195.457003
236.340000	4897.699480	34205.437337
236.376000	4895.369619	34215.376810
236.412000	4893.041090	34225.275318
236.448000	4890.713891	34235.132760
236.484000	4888.388023	34244.949032
236.520000	4886.063485	34254.724032
236.556000	4883.740276	34264.457660
236.592000	4881.418397	34274.149812
236.628000	4879.097847	34283.800389
236.664000	4876.778626	34293.409290
236.700000	4874.460733	34302.976413
236.736000	4872.144168	34312.501660
236.772000	4869.828931	34321.984928
236.808000	4867.515021	34331.426120
236.844000	4865.202438	34340.825136
236.880000	4862.891182	34350.181876
236.916000	4860.581251	34359.496243
236.952000	4858.272647	34368.768137
236.988000	4855.965368	34377.997460
237.024000	4853.659414	34387.184116
237.060000	4851.354785	34396.328006
237.096000	4849.051480	34405.429033
237.132000	4846.749500	34414.487101
237.168000	4844.448842	34423.502114
237.204000	4842.149509	34432.473974
237.240000	4839.851498	34441.402587
237.276000	4837.554809	34450.287857
237.312000	4835.259443	34459.129690
237.348000	4832.965399	34467.927989
237.384000	4830.672676	34476.682661
237.420000	4828.381274	34485.393613
237.456000	4826.091193	34494.060750
237.492000	4823.802432	34502.683978
237.528000	4821.514991	34511.263207
237.564000	4819.228870	34519.798341
237.600000	4816.944068	34528.289290
237.636000	4814.660585	34536.735962
237.672000	4812.378420	34545.138265
237.708000	4810.097573	34553.496108
237.744000	4807.818044	34561.809400
237.780000	4805.539833	34570.078051
237.816000	4803.262938	34578.301972
237.852000	4800.987360	34586.481072
237.888000	4798.713098	34594.615263
237.924000	4796.440152	34602.704455
237.960000	4794.168521	34610.748560
237.996000	4791.898205	34618.747491
238.032000	4789.629204	34626.701160
238.068000	4787.361518	34634.609479
238.104000	4785.095145	34642.472362
238.140000	4782.830086	34650.289722
238.176000	4780.566339	34658.061473
238.212000	4778.303906	34665.787530
238.248000	4776.042785	34673.467808
238.284000	4773.782976	34681.102222
238.320000	4771.524478	34688.690688
238.356000	4769.267292	34696.233121
238.392000	4767.011416	34703.729438
238.428000	4764.756851	34711.179556
238.464000	4762.503596	34718.583393
238.500000	4760.251651	34725.940867
238.536000	4758.001015	34733.251894
238.572000	4755.751688	34740.516395
238.608000	4753.503669	34747.734289
238.644000	4751.256958	34754.905494
238.680000	4749.011555	34762.029931
238.716000	4746.767459	34769.107520
238.752000	4744.524670	34776.138183
238.788000	4742.283188	34783.121840
238.824000	4740.043012	34790.058413
238.860000	4737.804141	34796.947825
238.896000	4735.566576	34803.789997
238.932000	4733.330315	34810.584854
238.968000	4731.095360	34817.332319
239.004000	4728.861708	34824.032316
239.040000	4726.629360	34830.684770
239.076000	4724.398315	34837.289605
239.112000	4722.168574	34843.846747
239.148000	4719.940134	34850.356121
239.184000	4717.712997	34856.817655
239.220000	4715.487162	34863.231276
239.256000	4713.262628	34869.596909
239.292000	4711.039395	34875.914485
239.328000	4708.817462	34882.183929
239.364000	4706.596829	34888.405173
239.400000	4704.377496	34894.578144
239.436000	4702.159463	34900.702773
239.472000	4699.942728	34906.778990
239.508000	4697.727292	34912.806725
239.544000	4695.513154	34918.785910
239.580000	4693.300313	34924.716477
239.616000	4691.088770	34930.598359
239.652000	4688.878524	34936.431486
239.688000	4686.669574	34942.215794
239.724000	4684.461920	34947.951216
239.760000	4682.255562	34953.637685
239.796000	4680.050499	34959.275138
239.832000	4677.846731	34964.863509
239.868000	4675.644257	34970.402734
239.904000	4673.443077	34975.892749
239.940000	4671.243191	34981.333491
239.976000	4669.044598	34986.724898
240.012000	4666.847297	34992.066908
240.048000	4664.651289	34997.359458
240.084000	4662.456573	35002.602489
240.120000	4660.263148	35007.795939
240.156000	4658.071015	35012.939748
240.192000	4655.880172	35018.033857
240.228000	4653.690619	35023.078207
240.264000	4651.502356	35028.072739
240.300000	4649.315383	35033.017397
240.336000	4647.129699	35037.912122
240.372000	4644.945303	35042.756857
240.408000	4642.762195	35047.551547
240.444000	4640.580375	35052.296136
240.480000	4638.399842	35056.990568
240.516000	4636.220597	35061.634790
240.552000	4634.042637	35066.228746
240.588000	4631.865964	35070.772384
240.624000	4629.690577	35075.265650
240.660000	4627.516474	35079.708493
240.696000	4625.343657	35084.100860
240.732000	4623.172124	35088.442700
240.768000	4621.001874	35092.733963
240.804000	4618.832909	35096.974598
240.840000	4616.665226	35101.164555
240.876000	4614.498826	35105.303786
240.912000	4612.333708	35109.392242
240.948000	4610.169873	35113.429876
240.984000	4608.007318	35117.416640
241.020000	4605.846045	35121.352486
241.056000	4603.686052	35125.237370
241.092000	4601.527339	35129.071246
241.128000	4599.369906	35132.854068
241.164000	4597.213752	35136.585792
241.200000	4595.058877	35140.266374
241.236000	4592.905280	35143.895771
241.272000	4590.752961	35147.473940
241.308000	4588.601920	35151.000840
241.344000	4586.452156	35154.476427
241.380000	4584.303668	35157.900663
241.416000	4582.156457	35161.273505
241.452000	4580.010522	35164.594915
241.488000	4577.865862	35167.864853
241.524000	4575.722477	35171.083281
241.560000	4573.580366	35174.250160
241.596000	4571.439530	35177.365454
241.632000	4569.299967	35180.429125
241.668000	4567.161678	35183.441137
241.704000	4565.024661	35186.401454
241.740000	4562.888916	35189.310042
241.776000	4560.754444	35192.166866
241.812000	4558.621243	35194.971892
241.848000	4556.489313	35197.725088
241.884000	4554.358653	35200.426419
241.920000	4552.229264	35203.075855
241.956000	4550.101145	35205.673364
241.992000	4547.974294	35208.218914
242.028000	4545.848713	35210.712477
242.064000	4543.724400	35213.154022
242.100000	4541.601355	35215.543520
242.136000	4539.479577	35217.880943
242.172000	4537.359067	35220.166263
242.208000	4535.239823	35222.399453
242.244000	4533.121846	35224.580486
242.280000	4531.005134	35226.709336
242.316000	4528.889688	35228.785979
242.352000	4526.775506	35230.810389
242.388000	4524.662589	35232.782542
242.424000	4522.550936	35234.702415
242.460000	4520.440546	35236.569985
242.496000	4518.331420	35238.385229
242.532000	4516.223556	35240.148126
242.568000	4514.116955	35241.858656
242.604000	4512.011615	35243.516797
242.640000	4509.907537	35245.122529
242.676000	4507.804719	35246.675835
242.712000	4505.703162	35248.176694
242.748000	4503.602865	35249.625090
242.784000	4501.503828	35251.021004
242.820000	4499.406049	35252.364421
